LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,MORTDUE_missing,VALUE_missing,REASON_missing,JOB_missing,YOJ_missing,DEROG_missing,DELINQ_missing,CLAGE_missing,NINQ_missing,CLNO_missing,DEBTINC_missing,DELINQ_nz,DEROG_nz,REASON_HomeImp,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,BAD
-0.6878099479273803,-0.5545360614319257,-0.32474274212764337,-1.068516878920231,-0.28097617572919464,0.5506989086469695,0.1480763540887497,-0.7075740331630161,-0.8288871290110822,-0.5070843391600047,False,False,False,False,False,False,False,False,False,False,False,1,0,True,False,True,False,False,False,False
-0.6878099479273803,-1.1865814894020228,-0.8649551868796733,-1.068516878920231,-0.28097617572919464,-0.37594295909327274,0.8273854135471725,-0.7075740331630161,-1.1303803419150054,0.6808020461739887,False,False,False,False,False,False,False,False,False,False,False,0,0,True,False,True,False,False,False,False
-0.6878099479273803,-0.18759576964978447,-1.4978613975839787,-0.24193565505769565,-0.28097617572919464,-0.37594295909327274,-1.4346696585001495,-0.10287927582840527,-1.9343622429921337,-1.2826913099134947,True,False,False,False,True,False,False,False,False,False,False,0,0,True,False,True,False,False,False,True
-0.6878099479273803,-0.18759576964978447,-0.6128478393760078,-0.24193565505769565,-0.28097617572919464,-0.37594295909327274,2.038008315506204,-0.7075740331630161,-1.4318735548189285,0.044832875724563175,True,False,False,False,True,False,False,False,False,False,False,0,0,True,False,True,False,False,False,False
-0.6878099479273803,-1.3095216460863486,-0.5408875111125452,1.4112267926673752,-0.28097617572919464,0.5506989086469695,2.697976712270923,-0.7075740331630161,-1.0298826042803644,-1.3593249991088094,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,True,False,False,False
-0.6878099479273803,-0.3809251003485543,-0.5753201413031268,-0.7929898042993859,-0.28097617572919464,-0.37594295909327274,0.5558167184540188,-0.7075740331630161,-1.2308780795496463,0.09513799772366864,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6878099479273803,-1.126697811475878,-1.1562256944622076,-0.7929898042993859,-0.28097617572919464,-0.37594295909327274,-0.07148766020274862,-0.10287927582840527,-0.12540296556859482,0.40608412308213593,False,False,False,False,False,True,True,True,True,True,False,0,0,False,False,True,False,False,False,False
-0.6878099479273803,-0.4938063032839046,-0.43299977555625424,-1.2062804162306537,-0.28097617572919464,0.5506989086469695,0.01648217705481869,-0.7075740331630161,-0.9293848666457232,-0.5815424194065855,False,False,False,False,False,False,False,False,False,False,False,1,0,True,False,True,False,False,False,False
-0.6878099479273803,-0.3283741176786723,-0.4470330947044075,-0.9307533416098085,-0.28097617572919464,-0.37594295909327274,0.6257612539716069,-0.7075740331630161,-1.1303803419150054,0.2649218571531619,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6878099479273803,1.0112764025207661,0.4156994918736008,-0.3796991923681182,-0.28097617572919464,-0.37594295909327274,-0.028179314341522085,-0.7075740331630161,-0.22590070320323588,-0.019827418157400196,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,True,False
-0.6878099479273803,-0.6574288173034568,-0.7126813641931331,0.17135495687357205,-0.28097617572919464,-0.37594295909327274,-1.2797538171506297,-0.7075740331630161,0.17609024733532833,0.21808209445839927,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6878099479273803,-0.5558051817647404,-0.7915528383528667,-0.24193565505769565,-0.28097617572919464,0.5506989086469695,-1.2038996554504964,0.5018154815062056,0.17609024733532833,0.284450064156194,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,True,False,False,False,True
-0.6788865872254849,-1.3855748571416877,-1.1740750916243323,-0.5174627296785408,-0.28097617572919464,-0.37594295909327274,0.9237234099681247,-0.7075740331630161,-1.0298826042803644,-1.5113655841183204,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6788865872254849,0.35843150242953964,0.19390974112609594,0.3091184941839946,-0.28097617572919464,-0.37594295909327274,0.541774627922079,0.5018154815062056,-0.6278916537418001,0.7229569544334962,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6788865872254849,-0.47942293951200493,-0.7042050987427448,0.5846455688048398,-0.28097617572919464,-0.37594295909327274,-0.8627815726167045,-0.7075740331630161,0.07559250970068727,0.4838451300909455,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6788865872254849,-0.293496810754654,0.15729649492753067,-0.7929898042993859,0.971542902315682,0.5506989086469695,-0.6302531414163979,-0.10287927582840527,-0.426896178472518,0.7889627651939082,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,False,True
-0.6788865872254849,0.09299733504418749,-0.22744154557785395,0.03359141956314948,-0.28097617572919464,-0.37594295909327274,-0.04821119888631617,-0.7075740331630161,-0.9293848666457232,0.6823915742466835,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,True,False,False,False
-0.6788865872254849,-1.204795716400752,-0.262982069385395,1.5489903299777978,-0.28097617572919464,-0.37594295909327274,0.7373671536277336,-0.7075740331630161,-1.1303803419150054,-1.148898605160081,False,False,False,False,False,False,False,False,False,False,False,0,0,True,False,False,True,False,False,False
-0.6788865872254849,0.1158179988064663,0.024648216312843953,-0.10417211774727309,-0.28097617572919464,-0.37594295909327274,-0.0671412788296335,-0.7075740331630161,1.2815653613163798,-0.013458928554684566,False,False,False,False,False,False,False,False,False,False,False,0,0,True,False,False,True,False,False,False
-0.6788865872254849,0.3824742820678622,0.12507965197086807,0.8601726434256849,-0.28097617572919464,-0.37594295909327274,0.3286288940846782,0.5018154815062056,-0.6278916537418001,0.489593316176787,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6788865872254849,-0.3630399045472215,-0.5859242659225959,0.7224091061152623,-0.28097617572919464,-0.37594295909327274,0.43068165512205037,1.1065102388408166,1.0805698860470978,0.3360458898216994,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,True,False,False,False
-0.6788865872254849,-1.2038086228085627,-0.281992117003382,1.4112267926673752,-0.28097617572919464,-0.37594295909327274,0.7328413606796961,-0.7075740331630161,-1.1303803419150054,-1.2554235755131038,False,False,False,False,False,False,False,False,False,False,False,0,0,True,False,False,True,False,False,False
-0.6788865872254849,-0.22766706904698877,-0.5672307593380259,0.8601726434256849,-0.28097617572919464,-0.37594295909327274,0.7727514466801626,1.1065102388408166,1.0805698860470978,0.33254274058151617,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,True,False,False,False
-0.6788865872254849,-0.5749359956705025,-0.663599918400532,0.03359141956314948,-0.28097617572919464,-0.37594295909327274,-1.0869596466783904,-0.7075740331630161,0.07559250970068727,0.5266299727004129,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6788865872254849,-0.523748142246977,-0.7042754411946153,-0.7929898042993859,-0.28097617572919464,0.5506989086469695,-1.0675226321952547,-0.7075740331630161,-0.12540296556859482,0.5566815585561198,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,True,False,False,False,False
-0.6788865872254849,0.10613508071165799,-0.2695239174093461,-0.9307533416098085,2.224061980360559,-0.37594295909327274,2.0694412280755468,-0.7075740331630161,0.6785789355085335,-0.7810734071567066,False,False,False,False,False,False,False,False,False,False,False,0,1,True,False,False,True,False,False,True
-0.6788865872254849,-0.3808780958917834,-0.5544108474846378,-0.7929898042993859,-0.28097617572919464,0.5506989086469695,1.6795373249914436,-0.7075740331630161,-1.1303803419150054,-0.05291551592708586,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,True,False,False,False,False
-0.6788865872254849,-0.6580868796982495,-0.6641274867895602,0.7224091061152623,-0.28097617572919464,-0.37594295909327274,-0.0750775645966434,-0.7075740331630161,-0.32639844083787695,0.10696269238285194,False,False,False,False,False,False,False,False,False,False,True,0,0,False,False,True,False,False,False,True
-0.6788865872254849,-0.5640779661564213,-0.6087855627804898,0.3091184941839946,-0.28097617572919464,1.4773407763872117,-1.0583124902977668,1.1065102388408166,1.0805698860470978,0.10696269238285194,False,False,False,False,False,False,False,False,False,False,True,1,0,False,False,True,False,False,False,True
-0.6788865872254849,0.8247862202821643,0.6235790227637257,-0.7929898042993859,-0.28097617572919464,-0.37594295909327274,1.167428233917119,-0.10287927582840527,2.4875382129320727,0.10696269238285194,False,False,False,False,False,False,False,False,False,False,True,0,0,False,False,False,True,False,False,False
-0.6788865872254849,-1.3601219438002377,-1.269072572875365,-0.3796991923681182,-0.28097617572919464,0.5506989086469695,-0.9214972451036572,-0.7075740331630161,-0.426896178472518,0.10696269238285194,False,False,False,False,False,False,False,False,False,False,True,1,0,False,True,False,False,False,False,False
-0.6788865872254849,0.03748507159773789,-0.06225988297308762,-0.3796991923681182,-0.28097617572919464,-0.37594295909327274,-0.8485025224277924,-0.10287927582840527,0.5780811978738926,0.10696269238285194,False,False,False,False,False,False,False,False,False,False,True,0,0,True,False,False,True,False,False,False
-0.6788865872254849,0.28550408774946634,0.09284522340123785,0.17135495687357205,-0.28097617572919464,-0.37594295909327274,0.7298587760880324,-0.7075740331630161,0.37708572260461043,0.10696269238285194,False,False,False,False,False,False,False,False,False,False,True,0,0,True,False,False,False,False,False,False
-0.6788865872254849,0.6815401382728035,0.3246236023143455,-0.7929898042993859,-0.28097617572919464,-0.37594295909327274,-0.6418835806059494,-0.10287927582840527,0.47758346023925147,0.10696269238285194,False,False,False,True,False,False,False,False,False,False,True,0,0,False,False,True,False,False,False,False
-0.6788865872254849,-0.21514038131754015,-0.26449443210060947,2.375571553840333,-0.28097617572919464,-0.37594295909327274,-0.10778558248746219,0.5018154815062056,-0.7283893913764411,0.10696269238285194,False,False,False,False,False,False,False,False,False,False,True,0,0,True,True,False,False,False,False,False
-0.6788865872254849,-0.4442166013905902,-0.5469545475863709,-0.9307533416098085,3.476581058405435,0.5506989086469695,-0.7639403299983787,-0.10287927582840527,0.37708572260461043,0.10696269238285194,False,False,False,False,False,False,False,False,False,False,True,1,1,False,False,False,False,False,True,True
-0.6788865872254849,-0.15513919224946826,-0.35242249693866246,0.10247318821836077,-0.28097617572919464,-0.37594295909327274,0.4263124157506881,-0.7075740331630161,4.396995227990252,0.10696269238285194,False,False,False,False,False,False,False,False,False,False,True,0,0,False,False,True,False,False,False,True
-0.6788865872254849,-0.21213209608420167,2.3469690935895637,-0.6552262669889634,5.981619214495188,-0.37594295909327274,-0.6662151547913496,-0.10287927582840527,-0.426896178472518,0.10696269238285194,False,False,False,False,False,False,False,False,False,False,True,0,1,True,False,False,True,False,False,True
-0.6788865872254849,-0.45361749274477303,-0.5898282720014055,-0.3796991923681182,-0.28097617572919464,-0.37594295909327274,-0.9326658365114425,-0.7075740331630161,-0.8288871290110822,0.10696269238285194,False,False,False,False,False,False,False,False,False,False,True,0,0,False,False,False,False,False,False,True
-0.6788865872254849,-0.25321399130198063,-0.3568189001805651,0.03359141956314948,-0.28097617572919464,4.257266379607938,-0.6662151547913496,1.1065102388408166,1.2815653613163798,0.10696269238285194,False,False,False,False,False,False,False,False,False,False,True,1,0,False,True,False,False,False,False,True
-0.6788865872254849,-0.7520957932400778,-0.6698428110040338,-0.8067661580304282,-0.28097617572919464,-0.37594295909327274,-0.07148766020274862,-0.10287927582840527,-0.12540296556859482,0.10696269238285194,False,False,False,False,False,True,True,True,True,True,True,0,0,True,False,True,False,False,False,True
-0.6788865872254849,1.1692348794994232,0.6763358616665575,-0.5174627296785408,-0.28097617572919464,-0.37594295909327274,-0.7507773472207636,0.5018154815062056,0.8795744107778157,0.10696269238285194,False,False,False,False,False,False,False,False,False,False,True,0,0,False,False,True,False,False,False,True
-0.6788865872254849,0.2931423119747399,0.29165057800007566,-0.8618715729545973,2.224061980360559,-0.37594295909327274,-0.5565236317243343,-0.10287927582840527,-1.2308780795496463,0.10696269238285194,False,False,False,False,False,False,False,False,False,False,True,0,1,True,True,False,False,False,False,True
-0.6788865872254849,1.3854083761888571,1.117664404701713,-0.5174627296785408,-0.28097617572919464,-0.37594295909327274,3.1229838227226447,-0.7075740331630161,2.0855472623935083,-0.9283084134191295,False,False,False,False,False,False,False,False,False,False,False,0,0,True,False,False,True,False,False,False
-0.6788865872254849,1.0190556401163524,0.7346849254930894,0.8601726434256849,-0.28097617572919464,0.5506989086469695,0.019505964534836814,-0.10287927582840527,1.0805698860470978,-0.5190821880006725,False,False,False,False,False,True,False,False,False,False,False,1,0,False,False,False,True,False,False,False
-0.6788865872254849,-0.43150189583405796,-0.6301872537620719,-0.5174627296785408,-0.28097617572919464,-0.37594295909327274,1.7201888801364844,-0.7075740331630161,-1.1303803419150054,-0.091710236897233,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6788865872254849,0.2998169448362097,0.12522033687460896,0.3091184941839946,-0.28097617572919464,-0.37594295909327274,0.9076078906969404,-0.7075740331630161,0.2765879849699694,-0.597311803453255,False,False,False,False,False,False,False,False,False,False,False,0,0,True,False,False,False,False,False,False
-0.6788865872254849,-0.3026626798249823,-0.46871615549347134,-0.7929898042993859,-0.28097617572919464,0.5506989086469695,0.7515947834620693,0.5018154815062056,-0.527393916107159,0.481367486458222,False,False,False,False,False,False,False,False,False,False,False,1,0,True,False,True,False,False,False,False
-0.6788865872254849,-0.6906609682404931,-0.7158995313662059,-0.7929898042993859,-0.28097617572919464,1.4773407763872117,-1.1367549390216383,-0.7075740331630161,-0.12540296556859482,0.34969081337317287,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,True,False,False,False,False
-0.6788865872254849,0.2500157228874262,-0.06083544832271116,0.17135495687357205,-0.28097617572919464,-0.37594295909327274,-0.2880240678346076,1.7112049961754274,0.07559250970068727,1.1171063363919467,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6788865872254849,-0.5363923411183529,-0.6526616671346782,-0.5174627296785408,-0.28097617572919464,-0.37594295909327274,-1.3378907855855249,-0.10287927582840527,-1.0298826042803644,-0.694767297526139,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6788865872254849,0.11097653975906215,0.10031910891247235,-0.5174627296785408,-0.28097617572919464,-0.37594295909327274,-0.7644365789963069,-0.7075740331630161,0.47758346023925147,-0.9273712976581425,False,False,False,False,False,False,False,False,False,False,False,0,0,True,False,False,True,False,False,False
-0.6788865872254849,-0.632398944072945,-0.7206124756415255,-0.6552262669889634,-0.28097617572919464,-0.37594295909327274,0.13212570524541312,-0.10287927582840527,-0.024905227933953777,-0.5785672838576521,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False
-0.6788865872254849,0.2821902735471169,-0.49797861547157535,-0.24193565505769565,-0.28097617572919464,1.4773407763872117,0.21155690009622755,-0.7075740331630161,0.17609024733532833,0.9733792397749713,False,False,False,False,False,False,False,False,False,False,False,1,0,True,False,False,False,False,False,True
-0.6788865872254849,0.79345774984435,0.37980725580670754,-0.9307533416098085,-0.28097617572919464,-0.37594295909327274,-0.5795159833401583,-0.7075740331630161,0.37708572260461043,-0.15658365179944642,False,False,False,True,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6788865872254849,0.45876251540705587,0.1611477441674374,0.5846455688048398,-0.28097617572919464,-0.37594295909327274,0.3525018105970205,0.5018154815062056,-0.527393916107159,0.6867948452421437,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6788865872254849,-0.5640779661564213,-0.5898282720014055,-0.9307533416098085,2.224061980360559,2.403982644127454,-2.0383563898310957,1.1065102388408166,-0.6278916537418001,0.10696269238285194,False,False,False,False,False,False,False,False,False,False,True,1,1,True,False,True,False,False,False,True
-0.6788865872254849,-0.18759576964978447,-0.785890270977296,0.17135495687357205,-0.28097617572919464,-0.37594295909327274,1.5435981510908592,0.5018154815062056,-0.8288871290110822,-0.38266323079845976,True,False,False,False,False,False,False,False,False,False,False,0,0,True,False,True,False,False,False,False
-0.6788865872254849,-0.5665927045936652,0.2054459032328485,-0.24193565505769565,-0.28097617572919464,0.5506989086469695,0.6899479895775551,-0.7075740331630161,-1.2308780795496463,-1.569525379643698,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,True,False,False,False
-0.6699632265235896,-0.5948893875697555,-0.8551951716826495,1.6867538672882203,0.971542902315682,0.5506989086469695,0.5389646143425149,-0.10287927582840527,-0.32639844083787695,0.12381468950062678,False,False,False,False,False,False,False,False,False,False,False,1,1,True,False,False,False,False,False,False
-0.6699632265235896,-0.3236031653164245,-0.5343104918626589,-0.5174627296785408,-0.28097617572919464,-0.37594295909327274,-0.8522859564136198,-0.10287927582840527,0.2765879849699694,0.7968695408769834,False,False,False,False,False,True,True,False,True,False,False,0,0,False,False,False,False,False,False,False
-0.6699632265235896,-0.18759576964978447,-0.9017618748208823,-0.5174627296785408,-0.28097617572919464,-0.37594295909327274,-0.04408208115971622,-0.10287927582840527,-1.3313758171842873,-1.4447868340942132,True,False,False,False,False,True,True,False,True,False,False,0,0,True,False,False,False,False,False,False
-0.6699632265235896,-0.4929132186052573,-0.4260007015951452,-0.24193565505769565,-0.28097617572919464,1.4773407763872117,0.18002380179135843,-0.10287927582840527,-0.9293848666457232,-0.41902460235415173,False,False,False,False,True,False,False,False,False,False,False,1,0,True,False,True,False,False,False,True
-0.6699632265235896,0.1463003890224041,-0.2361464239968212,0.17135495687357205,-0.28097617572919464,0.5506989086469695,0.0024835992753834456,-0.10287927582840527,-0.9293848666457232,0.8726258807624511,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,True,False,False,False
-0.6699632265235896,-0.014078817479954923,-0.2630172406113302,-0.10417211774727309,-0.28097617572919464,-0.37594295909327274,-0.9150504302944849,-0.7075740331630161,0.07559250970068727,-0.568419950463673,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False
-0.6699632265235896,-1.306043316285301,-0.5810530511305678,1.5489903299777978,-0.28097617572919464,1.4773407763872117,2.686740402821267,-0.10287927582840527,-0.9293848666457232,-1.6015423098280368,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,True,False,False,False
-0.6699632265235896,-0.18759576964978447,-1.3213897714540064,-0.10417211774727309,-0.28097617572919464,-0.37594295909327274,-0.07148766020274862,0.5018154815062056,-2.1353577182614156,0.10696269238285194,True,False,False,False,False,False,False,True,False,False,True,0,0,True,False,True,False,False,False,True
-0.6699632265235896,0.23144896246291508,0.21757997618049982,0.17135495687357205,-0.28097617572919464,0.5506989086469695,-0.14454983419058748,-0.7075740331630161,0.5780811978738926,0.23060026810116166,False,False,False,False,False,False,False,False,False,False,False,1,0,True,False,False,True,False,False,False
-0.6699632265235896,-1.0608915719965983,-0.9461655475640991,-0.10417211774727309,-0.28097617572919464,-0.37594295909327274,-1.0763563470808561,-0.7075740331630161,-1.7333667677228517,0.006580196517998963,False,False,False,False,False,False,False,False,False,False,False,0,0,True,False,True,False,False,False,False
-0.6699632265235896,0.2192278037024774,-0.02464425683536855,-0.5174627296785408,-0.28097617572919464,-0.37594295909327274,-0.848511732806169,-0.7075740331630161,0.47758346023925147,-1.0336877511929288,False,False,False,False,False,False,False,False,False,False,False,0,0,True,False,False,True,False,False,False
-0.6699632265235896,0.18616016836413932,-0.11317023251432029,-0.7929898042993859,-0.28097617572919464,-0.37594295909327274,-1.0597329884105182,0.5018154815062056,0.9800721484124567,0.5390136565217597,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6699632265235896,-0.18759576964978447,-0.607325956904178,-0.24193565505769565,-0.28097617572919464,-0.37594295909327274,2.2129995656407164,-0.7075740331630161,-1.4318735548189285,0.3498329094032958,True,False,False,False,True,False,False,False,False,False,False,0,0,True,False,True,False,False,False,False
-0.6699632265235896,-0.0991098797785386,-0.28271312713505403,-0.9307533416098085,-0.28097617572919464,-0.37594295909327274,-0.7352413861834879,-0.7075740331630161,-0.7283893913764411,0.26735097822149917,False,False,True,False,False,False,False,False,False,False,False,0,0,False,False,False,True,False,False,True
-0.6699632265235896,-0.4928897163768718,-0.5304592426227521,-0.6552262669889634,-0.28097617572919464,0.5506989086469695,0.8473543303312535,0.5018154815062056,-0.527393916107159,0.5864813740762096,False,False,False,False,False,False,False,False,False,False,False,1,0,True,False,True,False,False,False,False
-0.6699632265235896,-0.2619333180329852,-0.4267217117268172,-0.6552262669889634,-0.28097617572919464,0.5506989086469695,0.7691136717488194,-0.10287927582840527,-0.527393916107159,0.3353619007743049,False,False,False,False,False,False,False,False,False,False,False,1,0,True,False,True,False,False,False,False
-0.6699632265235896,0.757358327044288,0.37563946553338384,-0.7929898042993859,-0.28097617572919464,-0.37594295909327274,-0.7868106491564963,-0.10287927582840527,0.47758346023925147,-0.013606703632639165,False,False,False,True,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6699632265235896,-0.46461653562916694,-0.26092455266818454,0.9979361807361075,-0.28097617572919464,-0.37594295909327274,0.045059074172049546,-0.7075740331630161,0.7790766731431746,-0.9322169592844337,False,False,False,False,False,False,False,False,False,False,False,0,0,True,False,True,False,False,False,False
-0.6699632265235896,-0.4724192754531387,-0.17232823453736235,-0.24193565505769565,0.971542902315682,0.5506989086469695,-1.0330592755537056,-0.10287927582840527,-1.3313758171842873,0.8844717316736322,False,False,False,False,True,False,False,False,True,False,False,1,1,True,False,True,False,False,False,True
-0.6699632265235896,0.05619284539256172,-0.20336684142519504,0.03359141956314948,-0.28097617572919464,-0.37594295909327274,-0.18831644738260087,-0.10287927582840527,-0.9293848666457232,0.6896012046177868,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,True,False,False,False
-0.6699632265235896,-0.9636393509375769,-0.7057878039098298,3.064389240392446,-0.28097617572919464,-0.37594295909327274,0.7133119881996994,-0.7075740331630161,-0.22590070320323588,-1.7058569956805583,False,False,True,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6699632265235896,-0.18759576964978447,-0.21638898782771068,-0.24193565505769565,-0.28097617572919464,-0.37594295909327274,-0.07148766020274862,-0.10287927582840527,-0.12540296556859482,-1.016261993632393,True,True,True,True,True,True,True,True,True,True,False,0,0,False,False,True,False,False,False,False
-0.6699632265235896,-0.43490971894994923,-0.5213323094925623,-0.3796991923681182,-0.28097617572919464,-0.37594295909327274,-0.6422931301818512,-0.7075740331630161,-0.527393916107159,0.1970362697862001,False,False,False,False,False,False,False,False,False,False,False,0,0,True,False,True,False,False,False,False
-0.6699632265235896,-0.3760836413011502,-0.5999048282318464,-0.10417211774727309,-0.28097617572919464,-0.37594295909327274,-0.4777781014329451,-0.7075740331630161,-0.527393916107159,0.24748992420046118,False,False,False,False,False,False,False,False,False,False,False,0,0,True,False,True,False,False,False,False
-0.6699632265235896,-0.13243603962911674,0.02454270263503829,0.03359141956314948,-0.28097617572919464,-0.37594295909327274,0.40495043907948935,-0.7075740331630161,-0.12540296556859482,-1.9521481518040524,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6699632265235896,-0.8747304209553928,-0.9846252831242635,-0.10417211774727309,-0.28097617572919464,-0.37594295909327274,-0.8395156459943796,-0.7075740331630161,-1.8338645053574927,0.28246817758933995,False,False,False,False,False,False,False,False,False,False,False,0,0,True,False,True,False,False,False,False
-0.6699632265235896,1.768165667674411,1.415863643793486,-0.6552262669889634,-0.28097617572919464,-0.37594295909327274,0.23177610022811163,-0.7075740331630161,3.3920178516438417,-0.06043063302168883,False,False,False,False,False,False,False,False,False,False,False,0,0,True,True,False,False,False,False,False
-0.6699632265235896,-0.5868516254619291,0.1058761626102373,-0.5174627296785408,-0.28097617572919464,0.5506989086469695,0.5664914627492424,-0.7075740331630161,-1.2308780795496463,-1.2834209133190253,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,True,False,False,False
-0.6699632265235896,-0.7011664643287924,-0.7268377826320597,-0.7929898042993859,-0.28097617572919464,0.5506989086469695,-1.185536344934045,-0.7075740331630161,-0.12540296556859482,0.4565933187411837,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,True,False,False,False,False
-0.6699632265235896,-0.5323499578360542,-0.7509652436236214,-0.3796991923681182,-0.28097617572919464,-0.37594295909327274,-1.1798520922074347,-0.7075740331630161,-1.1303803419150054,-0.6812613530042437,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6610398658216944,-0.9504075963565646,-0.9552573094683537,-0.10417211774727309,-0.28097617572919464,0.5506989086469695,-0.33691082249500676,3.52528926817926,0.7790766731431746,0.5257121085321877,False,False,False,False,False,True,False,False,False,False,False,1,0,False,False,True,False,False,False,False
-0.6610398658216944,-0.14414014936507435,0.10997361043169057,0.17135495687357205,-0.28097617572919464,-0.37594295909327274,-0.3172386123860525,-0.10287927582840527,-0.9293848666457232,0.7378677738540353,False,False,False,False,False,False,False,False,False,False,False,0,0,False,True,False,False,False,False,False
-0.6610398658216944,0.48527302902585145,0.21617312714309098,0.5846455688048398,-0.28097617572919464,-0.37594295909327274,0.3072541824669691,1.1065102388408166,-0.527393916107159,0.6705330891874866,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6610398658216944,-1.0259437583874236,-0.24952907546517286,1.5489903299777978,-0.28097617572919464,-0.37594295909327274,0.5379372369552308,-0.7075740331630161,-1.0298826042803644,-1.029714824470238,False,False,False,False,False,False,False,False,False,False,False,0,0,True,False,False,True,False,False,False
-0.6610398658216944,-0.658885955463355,-0.8164364807020357,-1.068516878920231,-0.28097617572919464,-0.37594295909327274,-0.06556155683768895,-0.10287927582840527,-0.024905227933953777,0.4521222004582417,False,False,False,False,False,False,False,False,False,False,False,0,0,False,True,False,False,False,False,False
-0.6610398658216944,-1.1708820008405374,-0.3763389305746129,1.6867538672882203,-0.28097617572919464,-0.37594295909327274,0.5023157981691183,-0.7075740331630161,-1.1303803419150054,-1.1169722336140833,False,False,False,False,False,False,False,False,False,False,False,0,0,True,False,False,True,False,False,False
-0.6610398658216944,-0.09661864356968015,-0.30742091335454697,0.4468820314944172,-0.28097617572919464,-0.37594295909327274,0.8924378399987638,1.1065102388408166,1.482560836585662,0.9724493174745711,False,False,False,False,False,False,False,False,False,False,False,0,0,False,True,False,False,False,False,False
-0.6610398658216944,-1.3064898586246247,-0.2714935060617185,0.17135495687357205,-0.28097617572919464,-0.37594295909327274,1.0593734213776664,-0.7075740331630161,-0.8288871290110822,-1.558297648412822,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False
-0.6610398658216944,0.9635668788982883,0.6622673712924689,-0.5174627296785408,-0.28097617572919464,-0.37594295909327274,0.4083628937812132,-0.10287927582840527,1.482560836585662,0.10696269238285194,False,False,False,False,False,False,False,False,False,False,True,0,0,False,False,False,False,False,False,True
-0.6610398658216944,-0.37977349115766695,-0.6125137127296232,-0.3796991923681182,-0.28097617572919464,-0.37594295909327274,-0.41458016299041395,-0.7075740331630161,-0.426896178472518,-0.015015211892155277,False,False,False,False,False,False,False,False,False,False,False,0,0,True,False,True,False,False,False,False
-0.6610398658216944,-0.37895091316417595,-0.640386909283286,-0.3796991923681182,2.224061980360559,-0.37594295909327274,-2.0015367918060836,-0.7075740331630161,-2.034859980626775,-0.0993515731520224,False,False,False,False,False,False,False,False,False,False,False,0,1,True,False,True,False,False,False,True
-0.6610398658216944,-0.24087532139961565,-0.5018474503244497,0.5846455688048398,-0.28097617572919464,-0.37594295909327274,0.5639163015527714,1.1065102388408166,0.9800721484124567,0.5676623633220323,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,True,False,False,False
