order_item_id,item_price,return
11477,7.45,1
11478,7.45,1
11479,39.9,1
11480,19.9,0
11481,19.9,0
11482,64.9,0
11483,64.9,0
11484,64.9,0
11485,64.9,0
11486,27.45,0
11487,59.9,0
11488,59.9,1
11489,49.9,1
11490,59.9,0
11491,49.9,0
11492,34.95,0
11493,34.95,1
11494,34.95,1
11495,34.9,0
11496,64.9,1
11497,34.9,1
11498,34.9,1
11499,34.9,1
11500,19.9,0
11501,24.9,0
11502,34.9,1
11503,54.9,1
11504,72.5,1
11505,49.9,0
11506,119.9,1
11507,119.9,1
11508,49.9,1
11509,44.9,0
11510,59.9,1
11511,49.9,0
11512,24.9,0
11513,49.9,0
11514,19.9,0
11515,59.9,0
11516,29.9,1
11517,44.9,1
11518,49.9,1
11519,39.9,1
11520,49.9,1
11521,49.9,1
11522,39.9,1
11523,59.9,0
11524,59.9,1
11525,34.9,1
11526,14.9,1
11527,14.9,1
11528,14.9,1
11529,44.9,1
11530,44.9,0
11531,44.9,1
11532,39.95,0
11533,39.95,1
11534,59.9,0
11535,29.9,0
11536,29.9,0
11537,34.9,0
11538,49.9,0
11539,49.9,0
11540,49.9,0
11541,72.5,1
11542,24.9,0
11543,12.4,0
11544,59.9,0
11545,39.9,1
11546,64.9,1
11547,49.9,0
11548,59.9,1
11549,7.45,0
11550,64.9,0
11551,59.9,0
11552,54.9,0
11553,59.9,1
11554,87.9,0
11555,44.9,1
11556,34.9,1
11557,59.9,1
11558,59.9,1
11559,49.9,0
11560,59.9,0
11561,79.95,1
11562,49.9,1
11563,49.9,1
11564,34.9,1
11565,49.9,1
11566,49.9,0
11567,74.9,0
11568,59.9,1
11569,59.9,1
11570,59.9,1
11571,24.9,1
11572,59.9,1
11573,59.9,1
11574,59.9,0
11575,59.9,1
11576,59.9,0
11577,59.9,0
11578,49.9,0
11579,39.95,1
11580,39.9,0
11581,19.9,1
11582,59.9,0
11583,39.95,1
11584,72.5,0
11585,44.9,1
11586,24.9,1
11587,39.9,1
11588,24.9,1
11589,64.9,1
11590,64.9,1
11591,69.9,1
11592,64.9,1
11593,64.9,0
11594,49.9,0
11595,9.9,0
11596,9.9,0
11597,34.9,0
11598,24.9,0
11599,59.9,1
11600,69.9,1
11601,39.9,0
11602,24.9,0
11603,34.9,0
11604,34.9,1
11605,34.9,0
11606,39.9,1
11607,39.9,1
11608,44.9,1
11609,44.9,1
11610,44.9,0
11611,34.9,1
11612,44.9,0
11613,59.9,1
11614,14.9,1
11615,14.9,0
11616,49.9,1
11617,19.9,1
11618,19.9,0
11619,9.9,0
11620,9.9,0
11621,69.9,0
11622,64.9,1
11623,34.95,0
11624,44.9,0
11625,14.9,0
11626,14.9,0
11627,49.9,0
11628,79.9,1
11629,79.9,1
11630,79.9,1
11631,79.9,1
11632,59.9,0
11633,19.9,1
11634,39.9,0
11635,59.9,0
11636,59.9,0
11637,49.9,0
11638,29.9,0
11639,19.9,0
11640,79.9,0
11641,9.9,0
11642,29.9,0
11643,29.9,0
11644,29.9,0
11645,29.9,0
11646,74.9,1
11647,74.9,0
11648,59.9,1
11649,39.9,1
11650,39.9,0
11651,34.95,0
11652,49.9,1
11653,49.9,1
11654,44.9,1
11655,64.9,1
11656,19.9,0
11657,19.9,0
11658,69.9,0
11659,39.9,0
11660,29.9,0
11661,64.9,0
11662,19.9,0
11663,44.9,1
11664,69.9,1
11665,79.9,0
11666,24.9,0
11667,34.9,0
11668,24.9,0
11669,59.9,1
11670,64.9,0
11671,34.9,1
11672,49.9,0
11673,59.9,1
11674,44.9,0
11675,64.9,1
11676,64.9,1
11677,64.9,1
11678,59.9,1
11679,44.9,0
11680,17.4,0
11681,49.9,1
11682,24.9,1
11683,44.95,0
11684,44.9,1
11685,59.9,1
11686,59.9,1
11687,59.9,1
11688,29.9,0
11689,29.9,1
11690,29.9,1
11691,29.9,1
11692,29.9,1
11693,34.9,1
11694,34.9,1
11695,39.9,1
11696,29.9,1
11697,19.9,0
11698,19.9,0
11699,19.9,0
11700,49.9,1
11701,49.9,1
11702,49.9,1
11703,9.9,0
11704,9.9,0
11705,49.9,0
11706,49.9,0
11707,29.9,0
11708,19.9,0
11709,19.9,0
11710,49.9,0
11711,34.9,1
11712,34.9,1
11713,59.9,0
11714,44.9,0
11715,114.9,0
11716,19.9,0
11717,19.9,0
11718,59.9,0
11719,59.9,0
11720,9.4,0
11721,21.9,0
11722,49.9,0
11723,64.9,1
11724,59.9,1
11725,84.9,1
11726,64.9,1
11727,64.9,1
11728,119.9,1
11729,39.9,1
11730,59.9,1
11731,34.9,0
11732,39.95,0
11733,54.9,1
11734,24.9,1
11735,39.9,0
11736,22.45,0
11737,29.9,0
11738,44.9,0
11739,79.9,1
11740,34.9,0
11741,34.9,0
11742,34.9,1
11743,14.9,1
11744,59.9,0
11745,9.9,0
11746,4.9,0
11747,59.9,1
11748,4.9,0
11749,59.9,0
11750,64.9,0
11751,64.9,0
11752,64.9,1
11753,39.9,0
11754,19.9,0
11755,19.9,0
11756,6.9,0
11757,9.9,0
11758,6.9,0
11759,39.9,1
11760,69.9,1
11761,44.9,1
11762,54.9,0
11763,39.9,1
11764,84.9,1
11765,64.9,1
11766,59.9,1
11767,64.9,1
11768,19.9,1
11769,19.9,1
11770,19.9,1
11771,19.9,1
11772,29.9,0
11773,29.9,0
11774,19.9,0
11775,44.9,0
11776,89.9,1
11777,59.9,0
11778,9.9,1
11779,64.9,0
11780,34.95,0
11781,29.9,1
11782,44.9,1
11783,39.9,1
11784,44.9,0
11785,59.9,0
11786,59.9,0
11787,49.9,0
11788,44.9,0
11789,44.9,1
11790,54.9,0
11791,59.9,0
11792,19.9,0
11793,69.9,0
11794,29.9,1
11795,72.5,0
11796,84.9,0
11797,69.9,0
11798,64.9,1
11799,59.9,0
11800,34.95,0
11801,69.9,0
11802,49.9,0
11803,59.9,1
11804,39.9,0
11805,79.9,0
11806,79.9,1
11807,200,0
11808,34.9,0
11809,19.9,1
11810,12.4,0
11811,34.9,1
11812,34.9,0
11813,14.9,1
11814,19.9,1
11815,19.9,1
11816,29.9,0
11817,29.9,0
11818,19.9,0
11819,34.9,1
11820,29.9,0
11821,19.9,0
11822,12.4,0
11823,34.95,0
11824,34.95,1
11825,9.9,0
11826,39.9,1
11827,34.9,1
11828,39.9,1
11829,59.9,0
11830,44.95,0
11831,19.9,1
11832,19.9,1
11833,19.9,0
11834,19.9,1
11835,19.9,0
11836,19.9,1
11837,64.9,0
11838,59.9,1
11839,64.9,0
11840,49.9,0
11841,59.9,1
11842,59.9,0
11843,59.9,1
11844,59.9,0
11845,19.9,0
11846,19.9,1
11847,19.9,0
11848,19.9,0
11849,19.9,0
11850,19.9,0
11851,39.95,0
11852,19.9,0
11853,24.9,1
11854,19.9,1
11855,59.9,0
11856,24.9,0
11857,19.9,0
11858,54.9,0
11859,49.9,0
11860,59.95,1
11861,49.9,0
11862,39.9,0
11863,49.9,0
11864,49.9,1
11865,49.9,1
11866,49.9,1
11867,49.9,0
11868,69.9,0
11869,29.9,1
11870,29.9,0
11871,29.9,0
11872,44.9,1
11873,44.9,0
11874,34.9,1
11875,49.9,1
11876,24.9,1
11877,49.9,0
11878,49.9,1
11879,59.9,0
11880,44.9,0
11881,39.9,0
11882,24.9,0
11883,54.9,1
11884,69.9,1
11885,29.9,0
11886,44.9,1
11887,44.9,1
11888,24.9,0
11889,69.9,1
11890,59.9,0
11891,49.9,0
11892,12.4,0
11893,59.9,0
11894,29.95,0
11895,34.9,1
11896,34.9,1
11897,64.9,0
11898,64.9,0
11899,17.4,0
11900,14.9,0
11901,114.9,1
11902,89.9,0
11903,16.4,0
11904,24.9,0
11905,59.9,0
11906,64.9,0
11907,39.95,0
11908,69.9,1
11909,34.9,1
11910,34.95,0
11911,59.9,0
11912,49.9,0
11913,54.9,0
11914,32.45,0
11915,64.9,1
11916,74.9,1
11917,60,1
11918,17.4,0
11919,69.9,0
11920,69.9,1
11921,69.9,1
11922,69.9,1
11923,17.4,0
11924,44.9,0
11925,44.9,0
11926,59.9,1
11927,59.9,1
11928,59.9,0
11929,34.95,1
11930,49.9,0
11931,59.9,1
11932,59.9,1
11933,59.9,1
11934,39.9,1
11935,59.9,1
11936,54.9,0
11937,34.9,1
11938,49.9,1
11939,9.9,1
11940,9.9,1
11941,49.9,1
11942,4.9,1
11943,4.9,1
11944,39.95,0
11945,69.9,0
11946,34.95,1
11947,34.95,1
11948,39.9,0
11949,49.9,0
11950,59.9,1
11951,34.9,1
11952,39.9,1
11953,59.9,1
11954,34.9,1
11955,65,0
11956,29.9,0
11957,12.4,0
11958,69.9,1
11959,39.9,0
11960,44.9,1
11961,44.9,0
11962,19.9,1
11963,24.9,1
11964,24.9,0
11965,29.9,1
11966,0,0
11967,39.9,0
11968,39.9,0
11969,24.9,0
11970,44.9,0
11971,29.9,0
11972,19.9,0
11973,59.9,1
11974,34.95,0
11975,34.9,0
11976,49.9,0
11977,34.9,0
11978,24.9,0
11979,64.9,0
11980,44.9,0
11981,34.95,1
11982,44.9,1
11983,44.9,1
11984,64.9,1
11985,59.9,0
11986,49.9,0
11987,59.9,1
11988,69.9,0
11989,39.95,0
11990,19.9,0
11991,9.9,0
11992,12.4,0
11993,69.9,0
11994,49.9,0
11995,59.9,0
11996,24.9,0
11997,39.9,0
11998,29.9,0
11999,64.9,0
12000,49.9,0
12001,27.45,0
12002,39.9,0
12003,49.9,1
12004,39.9,1
12005,54.9,0
12006,59.9,1
12007,64.9,0
12008,64.9,0
12009,59.9,0
12010,34.9,1
12011,39.9,1
12012,49.9,1
12013,69.9,1
12014,69.9,1
12015,69.9,0
12016,29.9,0
12017,54.9,0
12018,59.9,0
12019,29.9,1
12020,69.9,1
12021,34.9,0
12022,64.9,0
12023,49.9,1
12024,44.9,1
12025,29.9,0
12026,72.5,0
12027,19.9,1
12028,9.9,0
12029,9.9,1
12030,39.95,0
12031,59.9,1
12032,59.9,1
12033,49.9,1
12034,17.4,0
12035,19.9,1
12036,54.9,0
12037,49.9,0
12038,44.9,0
12039,29.9,0
12040,29.9,0
12041,44.9,0
12042,64.9,0
12043,34.9,0
12044,44.9,1
12045,44.9,1
12046,24.9,0
12047,24.9,0
12048,34.9,0
12049,114.9,1
12050,114.9,0
12051,79.9,1
12052,79.9,1
12053,27.45,0
12054,24.9,0
12055,24.9,1
12056,24.9,0
12057,44.9,0
12058,27.45,0
12059,9.9,0
12060,34.95,1
12061,34.95,1
12062,44.9,1
12063,69.9,1
12064,19.9,1
12065,44.9,0
12066,44.9,0
12067,59.9,0
12068,49.9,0
12069,54.9,0
12070,49.9,0
12071,69.9,0
12072,54.9,1
12073,39.9,1
12074,39.9,1
12075,39.9,1
12076,34.9,0
12077,39.9,0
12078,69.9,0
12079,39.9,1
12080,24.9,1
12081,29.9,1
12082,49.9,0
12083,39.9,0
12084,44.9,1
12085,59.9,0
12086,54.9,0
12087,19.9,0
12088,19.9,0
12089,59.9,0
12090,39.9,0
12091,44.9,0
12092,29.9,0
12093,59.9,0
12094,34.9,0
12095,19.9,0
12096,19.9,0
12097,49.9,0
12098,19.9,0
12099,44.9,0
12100,39.9,0
12101,34.95,0
12102,39.9,0
12103,29.9,1
12104,24.9,1
12105,39.9,0
12106,29.9,0
12107,79.9,0
12108,19.9,0
12109,59.9,0
12110,99.9,0
12111,64.9,0
12112,49.9,0
12113,39.9,1
12114,39.9,1
12115,24.9,0
12116,19.9,1
12117,49.9,1
12118,19.9,0
12119,19.9,0
12120,59.9,0
12121,59.9,0
12122,54.9,1
12123,54.9,0
12124,69.9,0
12125,64.9,0
12126,59.9,1
12127,24.9,0
12128,24.9,0
12129,19.9,1
12130,49.9,1
12131,64.9,0
12132,59.9,1
12133,59.9,1
12134,39.9,0
12135,29.9,0
12136,64.9,1
12137,44.9,0
12138,49.9,0
12139,44.9,0
12140,54.9,0
12141,39.9,0
12142,39.9,1
12143,34.95,0
12144,29.9,0
12145,39.9,0
12146,39.9,0
12147,49.9,1
12148,44.9,1
12149,49.9,1
12150,64.9,1
12151,59.9,0
12152,39.9,0
12153,54.9,0
12154,59.9,1
12155,44.95,0
12156,69.9,1
12157,79.9,1
12158,64.9,1
12159,64.9,1
12160,59.9,1
12161,44.9,1
12162,64.9,0
12163,24.9,0
12164,24.9,0
12165,89.9,0
12166,39.9,1
12167,39.9,0
12168,54.9,0
12169,47.4,0
12170,19.9,0
12171,34.9,0
12172,39.95,0
12173,49.9,0
12174,29.9,0
12175,34.9,0
12176,29.9,1
12177,79.9,1
12178,79.9,1
12179,39.9,1
12180,39.9,1
12181,12.4,1
12182,79.9,1
12183,79.9,1
12184,34.9,1
12185,34.9,1
12186,29.9,0
12187,29.9,0
12188,19.9,0
12189,29.9,0
12190,24.9,0
12191,59.9,0
12192,19.9,0
12193,29.9,0
12194,49.9,0
12195,19.9,0
12196,19.9,0
12197,49.9,0
12198,49.9,0
12199,19.9,0
12200,11.9,1
12201,49.9,1
12202,49.9,1
12203,59.9,0
12204,14.9,1
12205,49.9,1
12206,19.9,1
12207,60,0
12208,49.9,0
12209,59.9,1
12210,59.9,0
12211,49.9,1
12212,69.9,1
12213,12.4,1
12214,14.9,1
12215,12.4,1
12216,14.9,0
12217,39.9,1
12218,39.9,0
12219,79.9,1
12220,79.9,1
12221,0,0
12222,0,0
12223,64.9,0
12224,44.9,1
12225,44.9,0
12226,29.9,1
12227,49.9,0
12228,24.9,0
12229,64.9,1
12230,17.4,0
12231,21.9,0
12232,21.9,1
12233,39.9,0
12234,84.9,1
12235,59.9,0
12236,49.9,0
12237,59.9,1
12238,69.9,0
12239,24.9,0
12240,34.9,0
12241,34.9,0
12242,69.9,0
12243,34.9,1
12244,34.9,0
12245,11.9,1
12246,11.9,1
12247,34.9,0
12248,39.9,0
12249,29.95,0
12250,69.9,0
12251,24.9,0
12252,14.9,1
12253,19.9,1
12254,64.9,0
12255,39.95,0
12256,34.9,1
12257,59.9,0
12258,44.9,0
12259,79.9,0
12260,29.9,0
12261,29.9,0
12262,44.9,0
12263,29.9,0
12264,34.9,0
12265,49.9,0
12266,29.9,0
12267,99.9,1
12268,99.9,0
12269,59.9,1
12270,24.9,0
12271,24.9,0
12272,29.9,0
12273,29.9,0
12274,17.4,0
12275,34.9,1
12276,17.4,0
12277,24.9,0
12278,34.9,0
12279,114.9,1
12280,59.9,0
12281,49.9,0
12282,44.9,0
12283,17.4,0
12284,0,0
12285,64.9,0
12286,99.9,0
12287,64.9,1
12288,64.9,0
12289,49.9,1
12290,69.9,0
12291,44.9,0
12292,19.9,0
12293,14.9,0
12294,99.9,0
12295,139.9,0
12296,69.9,1
12297,34.95,1
12298,39.95,0
12299,34.95,1
12300,24.9,0
12301,44.95,0
12302,59.9,0
12303,64.9,0
12304,34.9,1
12305,49.9,0
12306,89.9,0
12307,49.9,0
12308,49.9,0
12309,34.9,1
12310,49.9,1
12311,59.9,1
12312,69.9,1
12313,34.9,0
12314,69.9,0
12315,59.9,0
12316,12.4,0
12317,59.9,1
12318,29.9,1
12319,29.9,1
12320,29.9,1
12321,29.9,1
12322,29.9,0
12323,64.9,1
12324,69.9,1
12325,59.9,1
12326,49.9,0
12327,54.9,0
12328,54.9,0
12329,29.9,0
12330,59.9,0
12331,39.9,0
12332,64.9,1
12333,49.9,1
12334,59.9,1
12335,54.9,0
12336,49.9,1
12337,69.9,0
12338,54.9,0
12339,59.9,0
12340,59.9,1
12341,29.9,0
12342,34.9,0
12343,49.9,0
12344,24.9,1
12345,49.9,1
12346,34.95,1
12347,59.9,1
12348,49.9,0
12349,9.9,0
12350,39.9,0
12351,34.9,0
12352,19.9,0
12353,49.9,0
12354,34.9,0
12355,49.9,1
12356,24.9,1
12357,19.9,0
12358,9.9,0
12359,9.9,0
12360,49.9,1
12361,49.9,0
12362,59.9,0
12363,59.9,0
12364,39.95,0
12365,39.95,0
12366,72.5,0
12367,44.9,0
12368,34.9,0
12369,19.9,0
12370,19.9,0
12371,39.9,0
12372,44.95,0
12373,9.9,1
12374,9.9,0
12375,34.9,0
12376,19.9,0
12377,54.9,0
12378,44.9,0
12379,24.9,0
12380,24.9,0
12381,94.5,0
12382,44.9,0
12383,49.9,0
12384,24.9,0
12385,6.9,0
12386,6.9,0
12387,6.9,0
12388,44.95,0
12389,69.95,1
12390,69.95,1
12391,19.9,0
12392,49.9,1
12393,12.4,0
12394,69.9,0
12395,64.9,1
12396,14.9,1
12397,49.9,0
12398,64.9,1
12399,44.9,0
12400,19.9,0
12401,34.9,0
12402,49.9,0
12403,34.9,1
12404,34.9,1
12405,119.9,0
12406,59.9,0
12407,72.5,0
12408,16.4,1
12409,44.9,1
12410,44.9,1
12411,64.9,1
12412,19.9,0
12413,44.9,0
12414,34.9,0
12415,64.9,0
12416,39.9,0
12417,64.9,0
12418,49.9,0
12419,24.9,1
12420,89.9,0
12421,114.9,0
12422,59.9,0
12423,59.9,1
12424,19.9,0
12425,19.9,0
12426,19.9,0
12427,19.9,0
12428,19.9,0
12429,19.9,0
12430,27.45,0
12431,39.9,0
12432,54.9,0
12433,49.9,0
12434,24.9,0
12435,64.9,0
12436,64.9,0
12437,64.9,0
12438,59.95,1
12439,59.9,0
12440,79.9,0
12441,87.9,1
12442,39.9,0
12443,89.9,0
12444,39.9,0
12445,39.9,0
12446,29.9,1
12447,29.9,0
12448,64.9,0
12449,59.9,0
12450,74.9,1
12451,59.9,0
12452,49.9,0
12453,39.95,1
12454,39.95,0
12455,59.95,1
12456,19.9,1
12457,39.9,1
12458,54.9,0
12459,49.9,1
12460,6.9,1
12461,69.9,0
12462,49.9,0
12463,49.9,0
12464,6.9,1
12465,6.9,1
12466,14.9,0
12467,6.9,0
12468,19.9,1
12469,29.9,0
12470,29.9,0
12471,16.4,0
12472,49.9,0
12473,4.9,0
12474,54.9,0
12475,32.45,0
12476,34.9,0
12477,9.9,0
12478,49.9,1
12479,64.9,0
12480,24.9,0
12481,44.9,1
12482,49.9,1
12483,49.9,1
12484,49.9,1
12485,49.9,0
12486,49.9,1
12487,49.9,1
12488,49.9,1
12489,12.4,1
12490,49.9,0
12491,54.9,0
12492,69.9,1
12493,69.9,0
12494,159.9,1
12495,49.9,0
12496,89.9,0
12497,59.9,1
12498,59.9,1
12499,129.9,1
12500,59.9,1
12501,99.9,1
12502,69.9,1
12503,69.9,1
12504,49.9,0
12505,24.9,0
12506,59.9,0
12507,59.9,0
12508,59.9,0
12509,59.9,0
12510,69.9,0
12511,34.9,0
12512,39.9,1
12513,39.9,1
12514,69.9,0
12515,34.9,0
12516,74.9,0
12517,12.4,1
12518,12.4,1
12519,59.9,0
12520,34.9,0
12521,34.9,0
12522,64.9,1
12523,44.9,0
12524,69.9,0
12525,39.9,0
12526,39.9,0
12527,29.9,0
12528,59.9,0
12529,44.9,0
12530,49.9,0
12531,49.9,0
12532,39.9,0
12533,32.45,0
12534,94.5,0
12535,49.9,0
12536,59.9,1
12537,59.9,1
12538,34.9,0
12539,19.9,0
12540,54.9,0
12541,60,0
12542,54.9,0
12543,54.9,0
12544,87.9,0
12545,87.9,1
12546,44.9,1
12547,34.95,0
12548,44.9,1
12549,44.9,1
12550,34.9,1
12551,29.9,0
12552,29.9,0
12553,59.9,0
12554,44.9,0
12555,59.9,0
12556,84.9,0
12557,44.9,0
12558,44.95,1
12559,44.95,0
12560,64.9,0
12561,24.9,1
12562,64.9,1
12563,54.9,0
12564,39.9,0
12565,24.9,0
12566,19.9,0
12567,44.9,0
12568,44.9,0
12569,49.9,0
12570,44.9,1
12571,44.9,1
12572,49.9,0
12573,39.9,0
12574,39.9,0
12575,24.9,0
12576,59.9,0
12577,29.9,0
12578,29.9,0
12579,49.9,0
12580,69.9,1
12581,59.9,1
12582,44.9,0
12583,39.9,0
12584,44.9,0
12585,64.9,0
12586,39.9,1
12587,64.9,0
12588,34.9,1
12589,19.9,0
12590,39.9,0
12591,24.9,0
12592,44.9,1
12593,24.9,0
12594,29.9,0
12595,29.9,1
12596,44.9,0
12597,59.9,0
12598,6.9,1
12599,16.9,1
12600,24.9,0
12601,24.9,1
12602,34.9,1
12603,59.9,1
12604,59.9,1
12605,19.9,1
12606,44.9,1
12607,44.9,1
12608,34.9,1
12609,39.9,0
12610,39.9,0
12611,44.95,1
12612,44.9,0
12613,59.9,1
12614,59.9,1
12615,21.9,1
12616,21.9,0
12617,21.9,1
12618,21.9,1
12619,9.9,0
12620,4.4,0
12621,39.9,0
12622,9.9,0
12623,54.9,1
12624,54.9,1
12625,59.9,0
12626,39.9,0
12627,59.9,0
12628,64.9,0
12629,64.9,0
12630,29.9,0
12631,34.9,0
12632,44.9,0
12633,59.9,0
12634,34.9,0
12635,29.9,1
12636,44.9,1
12637,34.9,0
12638,69.9,1
12639,54.9,0
12640,59.9,0
12641,49.9,1
12642,29.9,0
12643,24.9,0
12644,89.9,1
12645,34.9,0
12646,34.9,0
12647,49.9,0
12648,59.9,0
12649,39.9,0
12650,49.9,1
12651,69.9,0
12652,49.9,0
12653,54.9,0
12654,64.9,0
12655,44.9,0
12656,34.95,1
12657,34.95,0
12658,34.95,1
12659,64.9,1
12660,64.9,1
12661,64.9,0
12662,64.9,1
12663,129.9,1
12664,44.9,1
12665,44.9,1
12666,39.9,0
12667,39.9,1
12668,64.9,0
12669,64.9,0
12670,64.9,1
12671,129.9,1
12672,129.9,1
12673,19.9,0
12674,19.9,0
12675,44.9,0
12676,84.9,1
12677,59.9,1
12678,37.95,0
12679,39.95,0
12680,39.9,0
12681,49.9,1
12682,34.9,0
12683,29.9,1
12684,19.9,0
12685,19.9,1
12686,19.9,1
12687,49.9,1
12688,79.9,1
12689,64.9,0
12690,59.9,1
12691,59.9,1
12692,49.9,1
12693,34.95,0
12694,59.9,1
12695,59.9,0
12696,34.9,0
12697,34.9,0
12698,9.9,0
12699,9.9,0
12700,12.4,0
12701,14.9,0
12702,14.9,0
12703,39.9,0
12704,69.9,0
12705,29.95,0
12706,49.9,1
12707,64.9,0
12708,49.9,0
12709,49.9,0
12710,59.9,1
12711,64.9,0
12712,59.9,0
12713,59.9,0
12714,49.9,0
12715,59.9,0
12716,59.9,0
12717,49.9,0
12718,49.9,0
12719,39.9,0
12720,59.9,1
12721,64.9,1
12722,64.9,1
12723,64.9,0
12724,64.9,1
12725,64.9,1
12726,39.95,0
12727,44.9,0
12728,64.9,0
12729,34.9,0
12730,19.9,1
12731,39.9,1
12732,19.9,0
12733,49.9,0
12734,34.9,0
12735,39.9,0
12736,64.9,0
12737,49.9,0
12738,64.9,0
12739,64.9,1
12740,84.9,1
12741,64.9,0
12742,64.9,0
12743,24.9,0
12744,54.9,0
12745,54.9,0
12746,24.9,0
12747,24.9,0
12748,69.9,1
12749,59.9,1
12750,64.9,0
12751,69.9,1
12752,34.95,0
12753,114.9,1
12754,29.9,0
12755,64.9,1
12756,59.9,0
12757,69.9,0
12758,89.9,1
12759,89.9,1
12760,79.9,0
12761,24.9,0
12762,4.95,0
12763,64.9,0
12764,114.9,0
12765,59.9,0
12766,19.9,0
12767,29.95,0
12768,64.9,0
12769,59.9,0
12770,69.9,1
12771,74.9,1
12772,64.9,0
12773,49.9,1
12774,24.9,0
12775,69.9,0
12776,69.9,0
12777,39.9,1
12778,39.9,0
12779,44.9,0
12780,69.9,0
12781,49.9,0
12782,19.9,0
12783,39.9,1
12784,29.9,0
12785,29.9,0
12786,19.9,0
12787,39.95,0
12788,69.9,1
12789,49.9,0
12790,59.9,0
12791,64.9,1
12792,39.95,0
12793,64.9,1
12794,87.9,1
12795,44.9,0
12796,59.9,0
12797,9.9,0
12798,59.9,1
12799,44.9,1
12800,49.9,0
12801,39.9,0
12802,49.9,0
12803,44.9,0
12804,39.9,0
12805,39.95,0
12806,9.9,0
12807,9.9,0
12808,44.9,0
12809,29.9,0
12810,24.9,0
12811,24.9,0
12812,114.9,1
12813,65,0
12814,65,1
12815,34.9,0
12816,24.9,0
12817,24.9,0
12818,99.9,0
12819,49.9,0
12820,64.9,0
12821,29.9,0
12822,29.9,0
12823,14.9,0
12824,14.9,0
12825,64.9,0
12826,19.9,0
12827,19.9,1
12828,49.9,0
12829,59.9,1
12830,14.9,0
12831,49.9,0
12832,4.9,0
12833,64.9,0
12834,19.9,0
12835,54.9,0
12836,74.9,0
12837,44.9,1
12838,14.9,0
12839,24.9,1
12840,59.9,1
12841,34.9,1
12842,34.9,0
12843,44.9,0
12844,59.9,1
12845,0,0
12846,49.9,1
12847,17.4,1
12848,39.9,0
12849,49.9,1
12850,24.9,0
12851,24.9,0
12852,39.9,1
12853,39.9,1
12854,39.9,0
12855,44.9,1
12856,114.9,1
12857,114.9,1
12858,69.9,0
12859,34.9,1
12860,19.9,1
12861,19.9,0
12862,44.9,0
12863,34.95,0
12864,12.4,0
12865,64.9,1
12866,64.9,0
12867,49.9,1
12868,44.9,0
12869,49.9,1
12870,59.9,0
12871,59.9,0
12872,19.9,0
12873,19.9,1
12874,69.9,0
12875,84.9,0
12876,119.9,1
12877,64.9,1
12878,44.9,1
12879,9.9,0
12880,9.4,0
12881,49.9,0
12882,84.9,0
12883,54.9,1
12884,54.9,0
12885,49.9,1
12886,74.9,0
12887,60,0
12888,29.9,1
12889,29.9,0
12890,14.9,1
12891,49.9,1
12892,64.9,1
12893,60,0
12894,64.9,1
12895,39.9,1
12896,39.95,0
12897,34.95,1
12898,64.9,0
12899,49.9,1
12900,29.95,1
12901,99.9,0
12902,49.9,1
12903,17.4,0
12904,24.9,1
12905,24.9,0
12906,19.9,0
12907,34.9,1
12908,49.9,1
12909,39.95,0
12910,39.9,1
12911,84.9,1
12912,44.9,0
12913,59.9,1
12914,49.9,0
12915,44.9,1
12916,9.9,0
12917,34.9,1
12918,34.9,0
12919,84.9,0
12920,29.9,0
12921,29.9,0
12922,19.9,0
12923,14.9,0
12924,14.9,0
12925,12.9,0
12926,39.9,0
12927,39.9,0
12928,54.9,0
12929,54.9,0
12930,39.9,0
12931,39.9,0
12932,16.9,0
12933,29.9,1
12934,19.9,1
12935,39.9,0
12936,39.9,0
12937,34.9,0
12938,44.95,0
12939,39.9,0
12940,49.9,0
12941,49.9,1
12942,49.9,0
12943,64.9,0
12944,59.9,1
12945,69.9,1
12946,34.9,1
12947,39.9,0
12948,24.9,1
12949,69.9,1
12950,59.9,0
12951,59.9,1
12952,19.9,0
12953,69.9,1
12954,34.95,1
12955,49.9,0
12956,19.9,0
12957,9.9,0
12958,64.9,0
12959,64.9,1
12960,47.4,1
12961,29.9,1
12962,29.9,1
12963,29.9,1
12964,29.9,1
12965,14.9,1
12966,14.9,1
12967,14.9,1
12968,14.9,1
12969,34.9,1
12970,34.9,1
12971,34.9,1
12972,34.9,1
12973,34.9,0
12974,49.9,0
12975,14.9,0
12976,14.9,0
12977,39.95,1
12978,24.9,0
12979,19.9,0
12980,29.95,0
12981,29.9,0
12982,24.9,0
12983,84.9,1
12984,99.9,1
12985,49.9,1
12986,39.9,0
12987,9.9,1
12988,29.9,0
12989,14.9,0
12990,59.9,1
12991,12.4,0
12992,16.9,0
12993,16.9,0
12994,9.9,0
12995,49.9,0
12996,6.9,0
12997,19.9,0
12998,14.9,0
12999,14.9,0
13000,34.9,0
13001,34.9,0
13002,34.95,0
13003,39.95,0
13004,19.9,0
13005,49.9,0
13006,24.9,1
13007,19.9,0
13008,34.9,1
13009,44.9,0
13010,39.9,0
13011,6.9,0
13012,6.9,0
13013,6.9,1
13014,4.95,0
13015,54.9,0
13016,39.9,0
13017,39.9,0
13018,44.9,0
13019,29.9,0
13020,29.9,0
13021,29.9,0
13022,6.9,0
13023,9.9,0
13024,6.9,0
13025,9.4,0
13026,99.9,0
13027,49.9,0
13028,6.9,0
13029,39.9,0
13030,44.9,0
13031,19.9,0
13032,44.9,1
13033,59.9,0
