index,BAD,LOAN,MORTDUE,VALUE,YOJ,CLAGE,NINQ,CLNO,DEBTINC,DEROGzero,REASON_HomeImp,REASON_IsMissing,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,DELINQcat_1,DELINQcat_1+
469,False,-1.1945685235496055,0.8201079369541054,0.600539437744003,0.05104374684992154,2.7385106952403264,-0.06505446090435664,2.326341886247524,1.1471088643011225,True,1,0,0,1,0,0,0,0,0
470,False,-1.1945685235496055,0.09737654156706103,0.3061650222065674,-1.243420750244751,0.6869335905405662,-0.8267923528296333,1.839560380014499,-2.354536735574695,True,0,0,1,0,0,0,0,0,0
471,False,-1.1945685235496055,0.1241314739747883,0.021132244568296096,-1.0995913616786763,-0.03404535149881144,-0.8267923528296333,1.1905183717037997,0.07553967284101652,True,1,0,0,1,0,0,0,1,0
472,False,-1.1945685235496055,-0.15955206096874924,-1.1451509392338992,-0.2366150302822279,-0.9689728138939036,-0.06505446090435664,-1.2974759934872158,0.35176420357946475,True,1,0,0,1,0,0,0,0,0
473,False,-1.1945685235496055,0.2253765489970881,3.458409554565057e-05,-1.243420750244751,-0.08191180863999836,-0.8267923528296333,1.0823447036520162,0.3776149044158956,True,1,0,0,1,0,0,0,1,0
474,False,-1.1945685235496055,-0.3595176132698864,-0.10091828537513403,-0.5242738074143773,0.4505300489415083,0.69668343102092,0.32512902728953336,0.07984647119276234,True,1,0,0,0,1,0,0,0,0
475,False,-1.1945685235496055,0.313911580207474,-0.3879818538610497,1.920825798208893,2.0949600488711204,-0.06505446090435664,2.326341886247524,-1.0469533482505229,True,1,0,0,1,0,0,0,0,0
476,False,-1.1945685235496055,-0.5290138824602713,-0.23106941436639025,-0.2366150302822279,0.4238774646063401,-0.06505446090435664,0.32512902728953336,-0.09046700264138602,True,1,0,0,0,1,0,0,0,0
477,False,-1.1945685235496055,-0.3533947382828685,-0.5817193007263282,0.19487313541599627,0.2450573840409153,-0.8267923528296333,0.32512902728953336,0.9815179353735994,True,1,0,0,0,0,0,0,1,0
478,False,-1.1945685235496055,-0.7045459715430719,-0.7078539767077987,-0.6681031959804521,-1.1263912517277324,1.4584213229461966,-1.0811286573836492,0.3879568309388477,True,0,0,1,0,0,0,0,0,0
479,True,-1.1945685235496055,2.081594294468985,1.3321431227792842,-0.5242738074143773,-1.159050627268557,2.2201592148714733,0.0006080231341835666,0.1374556734050723,True,1,0,0,1,0,0,0,0,0
480,True,-1.1945685235496055,-1.4690057756094133,-1.4827586354834092,-0.6681031959804521,-0.5581116753882202,-0.06505446090435664,-0.5402603171247328,0.1374556734050723,True,0,0,0,1,0,0,0,0,0
481,True,-1.1945685235496055,-1.2543859490502476,-0.7832640101836619,-0.38044441884830266,-0.06103349571873463,-0.06505446090435664,-0.1075656449175997,0.1374556734050723,True,1,0,1,0,0,0,0,0,0
482,True,-1.1945685235496055,-1.5239665586682367,-1.1664065501059109,1.2016788553785194,0.06248818789644465,-0.8267923528296333,0.2169553592377501,0.1374556734050723,True,1,0,1,0,0,0,0,1,0
483,True,-1.1945685235496055,-0.13108504503384638,-0.2687969954470734,-0.8119325845465268,0.8232786111655332,-0.8267923528296333,-1.4056496615389988,0.1374556734050723,False,0,0,0,1,0,0,0,1,0
484,True,-1.1945685235496055,-0.7114523423815091,-0.7119606870885908,-1.0995913616786763,-0.5128060902448679,-0.8267923528296333,-1.2974759934872158,0.1374556734050723,True,0,0,1,0,0,0,0,1,0
485,False,-1.1945685235496055,1.435906657804843,1.7428141608584906,-0.09278564171615318,0.5249462554818398,-0.06505446090435664,-0.1075656449175997,0.1374556734050723,True,0,0,0,1,0,0,0,0,0
486,False,-1.1945685235496055,-0.33876948238970744,-0.5170047657147258,-1.027676667395639,-0.9560307679267958,-0.8267923528296333,-1.513823329590782,0.1374556734050723,True,1,0,0,1,0,0,0,0,0
487,False,-1.1945685235496055,-1.8431685722094515,-1.5120922810604955,-0.5242738074143773,1.1134904689273921,-0.8267923528296333,-0.972954989331866,0.1374556734050723,True,0,0,0,1,0,0,0,0,0
488,False,-1.1945685235496055,-1.2047645451270224,-1.1104469800819308,0.33870252398207107,0.7202727537332898,-0.06505446090435664,1.1905183717037997,0.1374556734050723,True,0,0,0,1,0,0,0,0,0
489,False,-1.1945685235496055,-1.8789191977260675,-1.6158882577178773,-0.2366150302822279,-0.06103349571873463,-0.06505446090435664,-0.1075656449175997,0.1374556734050723,True,0,1,0,1,0,0,0,0,0
490,False,-1.1945685235496055,-0.4028130136520221,-0.4932445127972859,0.91402007824637,0.6548789664863521,-0.06505446090435664,1.623213043910933,0.1374556734050723,True,1,0,0,1,0,0,0,0,0
491,False,-1.1945685235496055,-0.4502870585750609,-0.7945461815594642,-0.5242738074143773,-1.198799868999583,1.4584213229461966,-0.1075656449175997,0.1374556734050723,True,1,0,0,1,0,0,0,0,0
492,False,-1.1945685235496055,-0.7049232102863479,-0.8848035525658833,1.0578494668124447,0.5245187596256016,-0.8267923528296333,1.7313867119627158,0.1374556734050723,True,0,0,0,1,0,0,0,0,1
493,True,-1.1945685235496055,-0.5026942255255548,-0.3850033606178379,0.7701906896802951,0.06932671114201519,0.69668343102092,0.7578236994966665,0.1374556734050723,False,1,0,0,0,1,0,0,0,0
494,True,-1.1945685235496055,0.3622271577116669,-0.013030170357633505,-0.43797617427473257,-0.4773311146714145,-0.8267923528296333,-1.1893023254354325,0.1374556734050723,False,1,0,0,1,0,0,0,0,0
495,True,-1.1945685235496055,1.9826416702712089,1.3941950653461972,0.33870252398207107,-1.1799937697953735,0.69668343102092,1.623213043910933,0.1374556734050723,False,0,0,0,0,0,0,0,0,0
496,True,-1.1945685235496055,-0.9203845694266676,-1.0089074376997094,0.91402007824637,-1.0496335629346236,-0.8267923528296333,-0.3239129810211662,0.1374556734050723,True,1,0,0,0,1,0,0,0,0
497,True,-1.1945685235496055,-1.3208380045965549,-1.0914929321705829,-1.1571231171051062,-0.502975737121194,-0.8267923528296333,-0.8647813212800826,0.1374556734050723,True,0,0,1,0,0,0,0,0,0
498,True,-1.1945685235496055,-1.5239665586682367,-1.6519912061204451,-0.3085297245652653,0.3556916190901828,-0.06505446090435664,-0.21573931296938295,0.1374556734050723,False,0,0,0,1,0,0,0,0,0
499,True,-1.1945685235496055,0.11557105633891028,-0.3748494063796158,-0.9557619731126016,2.08584889918405,-0.8267923528296333,0.8659973675484497,0.1374556734050723,False,1,0,0,0,1,0,0,0,0
500,True,-1.1945685235496055,-0.1804162653083977,0.4803391839062045,-1.0995913616786763,-1.5821869489791645,-0.8267923528296333,-1.4056496615389988,0.1374556734050723,False,1,0,0,1,0,0,0,0,0
501,False,-1.1945685235496055,-0.18172209172742995,-0.6729469384710662,-0.6681031959804521,-1.2575375944896805,0.69668343102092,-0.21573931296938295,1.102256446176593,True,1,0,0,1,0,0,0,0,0
502,True,-1.1945685235496055,-0.15955206096874924,-0.032254990382000755,1.6331670210767435,-0.06103349571873463,-0.06505446090435664,-0.1075656449175997,1.1305534165397797,True,1,0,0,1,0,0,0,0,0
503,False,-1.1945685235496055,1.7249005535191115,1.4235512752660349,0.33870252398207107,0.4072326941821984,-0.8267923528296333,-0.3239129810211662,-2.0295175015010187,True,1,0,0,0,1,0,0,0,0
504,False,-1.1945685235496055,-0.3599238703780297,-0.10879324099544407,-0.38044441884830266,0.28018231051792936,-0.06505446090435664,0.32512902728953336,-0.3802116113445369,True,1,0,0,0,1,0,0,0,0
505,False,-1.1945685235496055,-1.5806394252542362,-0.6873655534893416,1.7769964096428184,1.7578726421795334,-0.8267923528296333,-0.972954989331866,0.7884386841294331,True,1,0,1,0,0,0,0,0,0
506,True,-1.1837598032499277,-0.9145808964531909,-0.9750609235723022,0.4825319125481457,0.18643711092163764,0.69668343102092,1.0823447036520162,0.1374556734050723,True,0,1,0,1,0,0,0,1,0
507,True,-1.1837598032499277,-0.479305423442444,-0.5282869370905281,-0.16470033599919054,-1.374892900413698,2.2201592148714733,-0.3239129810211662,0.1374556734050723,False,0,0,0,0,0,0,0,1,0
508,False,-1.1837598032499277,-0.15955206096874924,-0.5293474611998535,-0.9557619731126016,-1.6588475344093667,-0.8267923528296333,-1.838344333746132,1.226675867790532,True,1,0,1,0,0,0,0,0,0
509,False,-1.1837598032499277,0.8117216295074317,0.3665472034098617,2.064655186774968,-0.7966055101631595,-0.8267923528296333,-1.0811286573836492,0.2690892636220171,True,1,0,1,0,0,0,0,0,0
510,False,-1.1837598032499277,-0.4589925680352758,-0.670442296425638,1.4893376325106689,-0.2952542952779799,-0.06505446090435664,-0.972954989331866,0.1374556734050723,True,0,0,0,1,0,0,0,0,0
511,False,-1.1837598032499277,-0.15955206096874924,-1.3093516614373266,-0.8119325845465268,1.2142228023563508,-0.06505446090435664,0.4333026953413167,1.3298739054593292,True,1,0,0,1,0,0,0,0,0
512,False,-1.1837598032499277,-1.2948375496753797,-1.4583891453116762,-1.0995913616786763,-1.9024493933069653,2.9818971067967497,-1.513823329590782,-0.9622628353993352,True,0,0,0,1,0,0,0,0,0
513,False,-1.1837598032499277,1.4410138900215024,1.8478286120244591,-0.09278564171615318,0.556241157595979,-0.8267923528296333,-0.3239129810211662,-0.2226732312444259,True,0,0,0,1,0,0,0,0,0
514,False,-1.1837598032499277,-0.3446892288226536,-0.5821705875813603,0.7701906896802951,-0.7461706158605147,-0.8267923528296333,-0.1075656449175997,1.6258258201998472,True,0,0,0,0,1,0,0,0,0
515,False,-1.1837598032499277,-0.36720747995974296,-0.6147309341719259,-1.243420750244751,-1.4406450712593717,2.9818971067967497,0.0006080231341835666,-1.204485177192799,True,0,0,0,1,0,0,0,0,0
516,False,-1.1837598032499277,-0.16445616463133694,-0.4789838481782717,-1.243420750244751,-0.8976825586070877,-0.8267923528296333,-1.513823329590782,0.3926652656593679,True,1,0,0,1,0,0,0,0,0
517,False,-1.1837598032499277,-0.5004017747010315,-0.9890959447638004,-0.5242738074143773,-1.1974673744170925,-0.8267923528296333,-0.4320866490729495,-1.871072205986848,True,1,0,0,1,0,0,0,0,0
518,True,-1.17295108295025,-0.4618944045220141,-0.7494174960562547,0.7701906896802951,-1.023134153929348,2.9818971067967497,-1.2974759934872158,0.1374556734050723,False,0,0,0,1,0,0,0,1,0
519,False,-1.17295108295025,-0.2376114624620099,-0.4559230898861317,-0.09278564171615318,-1.5754491962775103,-0.06505446090435664,0.2169553592377501,0.7794721647949093,True,0,0,0,0,1,0,0,0,0
520,False,-1.17295108295025,-0.3657855800812412,-0.3025081235179709,0.91402007824637,0.8114938813649618,-0.8267923528296333,1.5150393758591494,0.17851211551053833,True,1,0,0,1,0,0,0,0,0
521,False,-1.17295108295025,0.8175543208457757,0.39572289858768667,1.920825798208893,-0.7722424136087517,-0.8267923528296333,-1.0811286573836492,0.6249458054930022,True,1,0,1,0,0,0,0,0,0
522,False,-1.17295108295025,0.27360507140667883,0.3518803806213186,-1.0995913616786763,0.7723163352022088,-0.8267923528296333,1.7313867119627158,-2.354536735574695,True,0,0,1,0,0,0,0,0,0
523,False,-1.17295108295025,-0.9939751427303511,-1.1275958805731503,0.91402007824637,-1.2317104592619257,-0.8267923528296333,-0.972954989331866,0.1374556734050723,True,0,0,0,1,0,0,0,0,0
524,True,-1.17295108295025,-0.7114523423815091,-0.7042888105530452,2.2084845753410423,-0.4645088034465247,-0.06505446090435664,-0.7566076532282994,0.1374556734050723,True,0,0,0,1,0,0,0,0,0
525,True,-1.17295108295025,-0.7780494897521534,-1.087882637330326,0.05104374684992154,0.7326676973250543,2.9818971067967497,-0.5402603171247328,0.1374556734050723,True,0,0,0,1,0,0,0,0,1
526,False,-1.17295108295025,-0.15955206096874924,-1.357278325441735,-0.2366150302822279,1.5582456689663682,-0.06505446090435664,-0.972954989331866,-0.3561030145568576,True,1,0,0,1,0,0,0,0,0
527,True,-1.17295108295025,-1.5925369548498631,-1.3211979413819193,-0.38044441884830266,2.25689571001561,1.4584213229461966,2.2722550522216323,-0.06313170865261886,True,1,0,0,0,0,0,1,1,0
528,False,-1.17295108295025,-0.15955206096874924,-0.532574162213333,-1.0995913616786763,-1.7700491310857132,-0.8267923528296333,-1.9465180017979156,0.6620512275106555,True,1,0,1,0,0,0,0,0,0
529,False,-1.17295108295025,0.033362028669613845,0.43126173842146415,-1.243420750244751,0.8056190830310538,-0.06505446090435664,1.839560380014499,-2.354536735574695,True,0,0,1,0,0,0,0,1,0
530,True,-1.17295108295025,-0.15955206096874924,-0.4848957059791922,0.19487313541599627,-1.385229093715194,-0.8267923528296333,-1.0811286573836492,1.2179676992444557,True,1,0,0,1,0,0,0,0,0
531,False,-1.17295108295025,0.028777127020567318,-0.2646451563807781,-0.6681031959804521,-0.06103349571873463,-0.06505446090435664,-0.1075656449175997,-2.3350537601533734,True,0,0,0,1,0,0,0,0,0
532,False,-1.17295108295025,-1.3837498196290414,-1.5015772973382475,-1.243420750244751,-1.7979873059889109,2.9818971067967497,-1.513823329590782,-0.9581967501034048,True,0,0,0,1,0,0,0,0,0
533,True,-1.1621423626505722,-0.34376064114689736,-0.23100172133813546,-0.8119325845465268,-1.3355711545389104,-0.06505446090435664,-0.5402603171247328,0.1374556734050723,True,1,0,0,0,0,0,0,0,0
534,True,-1.1621423626505722,-0.27936888950617417,-0.5060610594801974,-0.38044441884830266,-1.6958780871360015,-0.8267923528296333,-0.8647813212800826,0.1374556734050723,True,0,0,0,1,0,0,0,1,0
535,True,-1.1621423626505722,-1.2192737275607142,-1.2672691622055838,-0.8119325845465268,-0.06103349571873463,-0.06505446090435664,-0.1075656449175997,0.1374556734050723,True,1,0,0,1,0,0,0,0,0
536,True,-1.1621423626505722,-0.2770091160751586,-0.4701837545051459,-0.9557619731126016,-0.06103349571873463,-0.06505446090435664,-0.1075656449175997,0.1374556734050723,True,0,0,0,1,0,0,0,0,0
537,False,-1.1621423626505722,1.7551086713460573,2.240357918531376,-1.027676667395639,-1.4129324664552418,0.69668343102092,0.2169553592377501,0.1374556734050723,True,0,0,0,0,1,0,0,0,0
538,False,-1.1621423626505722,-0.43705468419553417,-0.2582820117248256,-0.38044441884830266,0.7928057474240213,0.69668343102092,0.2169553592377501,-0.3821957722763532,True,1,0,0,0,1,0,0,0,0
539,False,-1.1621423626505722,-0.27696036522218137,-0.4235206936948272,0.7701906896802951,0.7872090650205816,-0.06505446090435664,1.623213043910933,0.4581054531815606,True,1,0,0,1,0,0,0,0,0
540,False,-1.1621423626505722,0.6648306665487382,0.4506445088450926,0.19487313541599627,2.7385106952403264,-0.06505446090435664,2.326341886247524,1.0744750015414584,True,1,0,0,1,0,0,0,0,0
541,False,-1.1621423626505722,-0.6225400724278471,-0.7669048616887484,-0.38044441884830266,-0.9212908185219976,-0.06505446090435664,-1.1893023254354325,1.0165965299443105,True,0,0,0,0,0,0,0,0,1
542,False,-1.1621423626505722,1.997353981258972,2.246622231366076,-1.0995913616786763,-1.5104919189716015,0.69668343102092,0.10878169118596684,0.4724096543455285,True,0,0,0,0,1,0,0,0,0
543,False,-1.1513336423508944,-1.0935661709552102,-1.0698762918145457,0.19487313541599627,0.5527931098844943,-0.06505446090435664,1.0823447036520162,0.33754516746734603,True,0,0,0,1,0,0,0,0,0
544,False,-1.1513336423508944,0.13910495024635802,-0.18745253982753826,-1.243420750244751,-0.06103349571873463,-0.06505446090435664,-0.1075656449175997,-1.141911541169205,True,0,0,0,0,1,0,0,0,0
545,True,-1.1513336423508944,-1.9864322395597216,0.050443325802630674,-0.2366150302822279,-1.0526255210358395,-0.8267923528296333,-0.7566076532282994,0.1374556734050723,True,1,0,0,1,0,0,0,0,0
546,False,-1.1513336423508944,-0.15955206096874924,-1.20857930670866,-0.9557619731126016,1.2013425342847246,-0.8267923528296333,0.4333026953413167,1.500059883683315,True,1,0,0,1,0,0,0,0,0
547,False,-1.1513336423508944,1.959194831458363,1.4655435171267712,0.33870252398207107,0.597781855717479,-0.8267923528296333,-0.21573931296938295,-2.174042594487366,True,1,0,0,0,1,0,0,0,0
548,False,-1.1513336423508944,0.5156762711303889,0.4843330725732386,-0.5242738074143773,0.207023203370086,-0.06505446090435664,0.6496500314448832,-1.2352934247258676,True,1,0,0,0,1,0,0,0,0
549,False,-1.1513336423508944,0.1459532843550604,-0.09868441544272516,-1.243420750244751,-0.06103349571873463,-0.06505446090435664,-0.1075656449175997,-0.98068082772654,True,0,0,0,0,1,0,0,0,0
550,False,-1.1513336423508944,-0.6266026435092807,-0.26175692050857274,-0.6681031959804521,0.3787943465627399,2.2201592148714733,0.9741710356002329,-0.6823363965491904,True,0,0,0,1,0,0,0,0,0
551,False,-1.1513336423508944,0.10062659843220796,0.3753924257684908,-1.243420750244751,0.7739507952140458,-0.06505446090435664,1.839560380014499,-2.354536735574695,True,0,0,1,0,0,0,0,0,0
552,False,-1.1513336423508944,-0.15955206096874924,-0.9945113870241856,-1.0995913616786763,-0.06103349571873463,-0.8267923528296333,-2.271039005953265,-2.354536735574695,True,1,0,0,1,0,0,0,0,0
553,False,-1.1513336423508944,-0.5380966306637622,-0.8775152698571149,-0.6681031959804521,-1.2165795421902394,-0.8267923528296333,-0.3239129810211662,-1.7809627097577072,True,1,0,0,1,0,0,0,0,0
554,False,-1.1513336423508944,-0.4039737482467174,-0.5720391976858897,-0.8119325845465268,-0.4649942561494993,-0.8267923528296333,0.2169553592377501,-0.9574300966583648,True,1,0,0,0,0,0,0,1,0
555,True,-1.1513336423508944,0.030721357466681982,-0.20633889471063144,-1.243420750244751,-1.0699496944425428,-0.8267923528296333,-0.4320866490729495,1.478790121957242,True,0,0,0,0,0,1,0,0,0
556,False,-1.1513336423508944,-0.15917482222547324,-0.33910748746107383,0.91402007824637,0.6692432888591471,-0.06505446090435664,1.5150393758591494,0.23771358503343876,True,1,0,0,1,0,0,0,0,0
557,False,-1.1513336423508944,0.06446971580744856,-0.15315473884509906,-0.7400178902634895,-0.6333359439819438,-0.8267923528296333,0.5414763633930999,0.1374556734050723,True,0,0,0,0,1,0,0,0,0
558,False,-1.1513336423508944,0.3451643591696456,-0.1553886087775079,1.4893376325106689,1.778717104199163,-0.06505446090435664,0.32512902728953336,0.6565912574016353,True,0,0,0,0,0,0,0,1,0
559,True,-1.1405249220512168,-0.15955206096874924,-1.0515540455002423,-0.6681031959804521,-0.2559326263370593,0.69668343102092,-0.3239129810211662,0.1374556734050723,True,1,0,0,0,1,0,0,0,1
560,False,-1.1405249220512168,-0.7153988400034732,-0.9119033282105604,-0.2366150302822279,-1.4445026635913796,-0.06505446090435664,-0.5402603171247328,-0.02254611001920617,True,0,0,0,1,0,0,0,0,0
561,True,-1.1405249220512168,-0.3823840847853843,-0.4109523547821834,-0.6681031959804521,-1.179566402162248,1.4584213229461966,-0.7566076532282994,0.1374556734050723,True,0,0,0,0,1,0,0,0,1
562,False,-1.1405249220512168,-0.6674024645128215,-0.8565529954408739,1.0578494668124447,0.5436451601642086,-0.8267923528296333,1.7313867119627158,-1.2242989020955592,True,0,0,0,1,0,0,0,0,1
563,False,-1.1405249220512168,-0.20151261656698524,-0.3973911847884689,-0.6681031959804521,-0.8564203097961478,-0.8267923528296333,-0.7566076532282994,1.3057765632248537,True,1,0,0,1,0,0,0,0,0
564,True,-1.1405249220512168,-1.115678164984156,-1.3854837538812412,-1.0995913616786763,0.6386715650980911,-0.8267923528296333,-1.6219969976425654,-0.6446595119942835,False,0,0,0,1,0,0,0,0,0
565,False,-1.1405249220512168,-0.7478994086549423,-0.8505508802689472,-0.38044441884830266,-1.2670414915695685,-0.06505446090435664,-0.5402603171247328,0.06676700058703076,True,0,0,0,1,0,0,0,0,0
566,False,-1.1405249220512168,-0.15955206096874924,-1.0923052485096405,-0.2366150302822279,-0.06103349571873463,-0.06505446090435664,-0.1075656449175997,-2.354536735574695,True,0,1,0,1,0,0,0,0,0
567,False,-1.1405249220512168,0.0458399255625886,-0.6499538732071809,-0.6681031959804521,-0.2927927961921379,-0.06505446090435664,0.2169553592377501,1.2768066713671815,False,1,0,0,0,0,1,0,0,0
568,False,-1.1405249220512168,0.40514531935052656,0.14347611096749707,2.064655186774968,-1.671949307907403,1.4584213229461966,-0.7566076532282994,-0.15537234691883636,True,0,0,0,0,1,0,0,0,0
569,False,-1.1405249220512168,0.508944010481156,0.14850795940110495,2.3523139639071173,-1.5576093736248977,0.69668343102092,-0.7566076532282994,-0.581383390276746,True,0,0,0,0,1,0,0,0,0
570,False,-1.1405249220512168,-1.7167065381173956,-1.3836560421183612,-0.5242738074143773,1.3937366981821546,-0.8267923528296333,-1.0811286573836492,-1.8371867620340419,True,0,0,0,1,0,0,0,0,0
571,True,-1.1405249220512168,-0.33421359910552834,-0.5914670967950214,-0.5242738074143773,1.5084175264308848,-0.8267923528296333,-0.21573931296938295,0.1374556734050723,True,1,0,1,0,0,0,0,0,1
572,True,-1.1405249220512168,-0.15955206096874924,-0.20255936729973764,1.7769964096428184,-0.2478117437458876,-0.06505446090435664,0.0006080231341835666,0.1374556734050723,True,1,0,0,1,0,0,0,0,0
573,True,-1.1405249220512168,-1.0032320011230464,-1.093523723018227,-0.8119325845465268,-0.7201002157442016,-0.8267923528296333,0.2169553592377501,0.1374556734050723,True,1,0,0,1,0,0,0,0,0
574,True,-1.1405249220512168,-1.5123592127212837,-1.553272206582174,-0.38044441884830266,-0.39911501619958695,-0.8267923528296333,-1.2974759934872158,0.1374556734050723,False,0,0,0,1,0,0,0,0,0
575,True,-1.1405249220512168,-0.2036309572023042,-0.27274575542860424,-0.5242738074143773,-0.5401604396733743,-0.8267923528296333,-1.4056496615389988,0.1374556734050723,True,1,0,0,1,0,0,0,0,0
576,True,-1.1405249220512168,-1.07128006673706,-1.0850620944863754,-0.9557619731126016,-0.4012521108114391,-0.8267923528296333,-0.3239129810211662,0.1374556734050723,True,0,0,0,1,0,0,0,0,0
577,True,-1.1405249220512168,-0.3690356369463881,0.2569521906653174,-0.6681031959804521,-0.693600806738926,-0.06505446090435664,-0.3239129810211662,0.1374556734050723,True,0,0,0,0,0,0,0,1,0
578,True,-1.1405249220512168,-0.15955206096874924,-1.3101414134336329,-0.5242738074143773,-0.06103349571873463,-0.06505446090435664,-2.271039005953265,0.1374556734050723,True,1,0,0,1,0,0,0,0,0
579,True,-1.1405249220512168,0.2879401436511661,-0.570707901463545,-0.09278564171615318,0.2984187144344164,-0.8267923528296333,0.32512902728953336,0.1374556734050723,True,1,0,0,0,0,0,0,1,0
580,True,-1.1405249220512168,-0.3051952342381452,-0.2342735510371181,-0.5242738074143773,-0.3200441824615081,0.69668343102092,-0.5402603171247328,0.1374556734050723,True,1,0,0,1,0,0,0,0,0
581,True,-1.1405249220512168,1.6100168470091416,1.1996904308273642,1.345508243944594,-1.3150554822237093,-0.06505446090435664,-0.8647813212800826,0.1374556734050723,True,1,0,0,0,1,0,0,0,1
582,False,-1.1405249220512168,-0.8584013420699372,-1.0675747288538815,0.19487313541599627,-0.8030178197836146,-0.06505446090435664,0.5414763633930999,0.1374556734050723,False,0,0,0,1,0,0,0,0,0
583,False,-1.1405249220512168,-0.15955206096874924,-1.610247172029976,1.6331670210767435,0.09497133359179473,-0.06505446090435664,-0.5402603171247328,0.1374556734050723,True,1,0,1,0,0,0,0,0,0
584,False,-1.1405249220512168,-0.6214954112926213,-0.2834638182356165,1.345508243944594,0.0013856435471406195,-0.8267923528296333,0.8659973675484497,0.1374556734050723,True,1,0,0,1,0,0,0,0,0
585,True,-1.1405249220512168,-0.15955206096874924,-0.596002529688094,-0.6681031959804521,-0.009316754962937974,-0.8267923528296333,0.10878169118596684,0.1374556734050723,True,1,0,0,0,0,0,0,0,1
586,True,-1.1405249220512168,-0.8971698775327611,-1.2683973793431642,-1.0995913616786763,-1.67365275195363,-0.06505446090435664,-0.6484339851765161,0.1374556734050723,True,0,0,0,0,0,0,1,0,0
587,True,-1.1405249220512168,-0.8252913877562531,-0.14749108881444625,-0.45235911313134,2.137138144083609,-0.06505446090435664,0.9741710356002329,0.1374556734050723,False,1,0,1,0,0,0,0,0,1
588,True,-1.1405249220512168,-0.8066035607816584,-0.7042888105530452,0.91402007824637,-0.6598353016979749,0.69668343102092,0.2169553592377501,0.1374556734050723,False,0,0,0,1,0,0,0,0,1
589,True,-1.1405249220512168,-0.15955206096874924,-0.20255936729973764,1.6331670210767435,-0.2679629033975877,-0.8267923528296333,-0.1075656449175997,0.1374556734050723,True,1,0,0,1,0,0,0,0,0
590,True,-1.1405249220512168,-1.6947396359127866,-1.405814226700437,0.6263613011142205,0.7266936543022658,-0.8267923528296333,0.32512902728953336,-1.5685301624216599,False,1,0,1,0,0,0,0,0,1
591,False,-1.1405249220512168,-0.07949039229963918,-0.3349556483947785,0.91402007824637,0.6291327913316709,-0.8267923528296333,-0.4320866490729495,-1.6643630189004472,True,0,0,0,0,1,0,0,0,0
592,False,-1.1405249220512168,-0.2996237081836076,-0.4904916629815901,-0.09278564171615318,-1.5094807002191617,0.69668343102092,0.32512902728953336,0.8870179875465196,True,0,0,0,0,1,0,0,0,0
593,False,-1.1405249220512168,-0.38606941712354204,-0.12984577278269133,2.4242286581901547,0.8325592718069967,-0.06505446090435664,-0.5402603171247328,-1.6810629280909593,True,1,0,1,0,0,0,0,0,0
594,True,-1.1405249220512168,-0.5953788829119765,-0.4109523547821834,0.05104374684992154,1.555860206186089,0.69668343102092,-0.3239129810211662,0.1374556734050723,True,1,0,0,1,0,0,0,0,1
595,False,-1.1297162017515392,1.8269291243928307,2.246622231366076,-1.0995913616786763,-1.1639290807310458,0.69668343102092,0.2169553592377501,0.5049430401083416,True,0,0,0,0,1,0,0,0,0
596,False,-1.1297162017515392,0.20314848150867254,-0.3268550493469524,-0.6681031959804521,-0.06103349571873463,-0.06505446090435664,-0.1075656449175997,-1.905685836329716,True,0,0,0,1,0,0,0,0,0
597,False,-1.1297162017515392,-0.6293593881716821,-0.8090550539487461,-0.8119325845465268,-1.0935539537963508,0.69668343102092,-0.972954989331866,0.2809109119235303,True,0,0,1,0,0,0,0,1,0
598,False,-1.1297162017515392,-0.34518254102539914,-0.4622636701993326,0.91402007824637,0.9156047655785664,0.69668343102092,1.623213043910933,0.1481735356006806,True,1,0,0,1,0,0,0,0,0
599,False,-1.1297162017515392,-0.15955206096874924,-1.5709175226139291,1.6331670210767435,0.02490509613450729,-0.8267923528296333,-0.5402603171247328,0.2659835108732576,True,1,0,1,0,0,0,0,0,0
600,False,-1.1297162017515392,-0.5975262419121629,-0.8941000617795444,-0.5242738074143773,-1.4561849431252645,-0.06505446090435664,-0.5402603171247328,0.17670130829372765,True,0,0,0,1,0,0,0,1,0
601,False,-1.1297162017515392,0.30128859149016235,0.029616437442899487,-0.9557619731126016,-0.5460561383745787,-0.8267923528296333,0.5414763633930999,0.13054000242955216,True,0,0,0,0,1,0,0,0,0
602,False,-1.1297162017515392,-0.15955206096874924,-1.3058316239680765,-0.8119325845465268,1.1128980781488018,-0.06505446090435664,0.4333026953413167,1.5622226445258038,True,1,0,0,1,0,0,0,0,0
603,False,-1.1189074814518611,-1.61752176700068,-1.487564840489501,-0.2366150302822279,-0.06103349571873463,-0.06505446090435664,-0.1075656449175997,0.1479044341942482,True,0,1,0,1,0,0,0,0,0
604,False,-1.1189074814518611,-1.1106579878620988,-1.3954571933774504,0.4825319125481457,0.028070411883483196,-0.8267923528296333,-0.8647813212800826,-2.062631756591822,True,1,0,0,0,1,0,0,0,0
605,False,-1.1189074814518611,-0.4973838647548237,-0.275160140103026,1.0578494668124447,0.11498298649736785,-0.8267923528296333,0.7578236994966665,-1.6432163853459805,True,1,0,0,1,0,0,0,0,0
606,False,-1.1189074814518611,-0.4032192707601654,-0.6335270316840127,-0.2366150302822279,-0.7367968652395589,-0.06505446090435664,-1.0811286573836492,0.6941507250507389,True,0,0,0,0,0,0,0,0,1
